"id","pinpai","chexing","car_url","licheng","shangpai","pailiang","biansu","baojia","yuanjia"
164,"bmw","SUV","https://www.guazi.com/sh/117a5830d00a64e0x.htm#fr_page=list&fr_pos=city&fr_no=13",6.7,"2015-02",3,"自动",45,99.6
165,"bmw","SUV","https://www.guazi.com/sh/ce15196dcfc391d5x.htm#fr_page=list&fr_pos=city&fr_no=14",7.81,"2014-01",3,"自动",34.2,97.8
166,"bmw","SUV","https://www.guazi.com/sh/144e9f8d2172367dx.htm#fr_page=list&fr_pos=city&fr_no=15",11.8,"2013-08",3,"自动",26.6,97.8
167,"bmw","SUV","https://www.guazi.com/sh/700c87563f651fcax.htm#fr_page=list&fr_pos=city&fr_no=16",3.71,"2015-11",3,"自动",48.9,91
168,"bmw","SUV","https://www.guazi.com/sh/22e103b7932df43ax.htm#fr_page=list&fr_pos=city&fr_no=17",2.75,"2017-06",4,"自动",70,187.6
169,"bmw","SUV","https://www.guazi.com/sh/07e2da2173426786x.htm#fr_page=list&fr_pos=city&fr_no=18",3.66,"2015-07",3,"自动",47.5,99.6
170,"bmw","SUV","https://www.guazi.com/sh/7332d91dd804010fx.htm#fr_page=list&fr_pos=city&fr_no=19",4.76,"2013-10",3,"自动",40,109.6
171,"bmw","SUV","https://www.guazi.com/sh/c4edc46d3b999592x.htm#fr_page=list&fr_pos=city&fr_no=20",15.84,"2009-07",4.4,"自动",30,193
172,"bmw","SUV","https://www.guazi.com/sh/85b64b3742d543cfx.htm#fr_page=list&fr_pos=city&fr_no=21",6.66,"2016-05",2,"自动",48,82.3
173,"bmw","SUV","https://www.guazi.com/sh/6879280acf32f3e4x.htm#fr_page=list&fr_pos=city&fr_no=22",2.21,"2016-11",2,"自动",35.4,53.2
174,"bmw","SUV","https://www.guazi.com/sh/447cdbac3e1082f9x.htm#fr_page=list&fr_pos=city&fr_no=23",13.68,"2014-01",3,"自动",38,115.4
175,"bmw","SUV","https://www.guazi.com/sh/e3daabd71e413323x.htm#fr_page=list&fr_pos=city&fr_no=24",5.07,"2017-03",2,"自动",32,54.5
176,"bmw","SUV","https://www.guazi.com/sh/136bd2244d51be00x.htm#fr_page=list&fr_pos=city&fr_no=25",13.43,"2013-05",2,"自动",12,39.8
177,"bmw","SUV","https://www.guazi.com/sh/e253b1b7b3116b95x.htm#fr_page=list&fr_pos=city&fr_no=26",13.23,"2011-10",3,"自动",25,97.3
178,"bmw","SUV","https://www.guazi.com/sh/956bcd60c102045fx.htm#fr_page=list&fr_pos=city&fr_no=27",12.01,"2011-09",3,"自动",22.88,97.3
179,"bmw","SUV","https://www.guazi.com/sh/a43488a6049f4f40x.htm#fr_page=list&fr_pos=city&fr_no=28",7.93,"2013-04",2,"自动",23.5,54.2
180,"bmw","SUV","https://www.guazi.com/sh/f8b7ed1a592011ccx.htm#fr_page=list&fr_pos=city&fr_no=29",4.48,"2016-01",3,"自动",55,91
181,"bmw","SUV","https://www.guazi.com/sh/e795ee2e739b9fc7x.htm#fr_page=list&fr_pos=city&fr_no=30",9.41,"2013-12",3,"自动",37,126.8
182,"bmw","SUV","https://www.guazi.com/sh/8236e740e92c8dafx.htm#fr_page=list&fr_pos=city&fr_no=31",5.89,"2013-01",2,"自动",13,30.9
183,"bmw","SUV","https://www.guazi.com/sh/539c90c2b5a6a176x.htm#fr_page=list&fr_pos=city&fr_no=32",4.2,"2013-11",2,"自动",13,30.9
184,"bmw","SUV","https://www.guazi.com/sh/f3443221d83ef963x.htm#fr_page=list&fr_pos=city&fr_no=33",6.5,"2014-12",2,"自动",15.5,39.9
185,"bmw","SUV","https://www.guazi.com/sh/41cd942dcc71d1a0x.htm#fr_page=list&fr_pos=city&fr_no=34",2.85,"2017-09",3,"自动",58.8,99.6
186,"bmw","SUV","https://www.guazi.com/sh/412876d21a6edb3fx.htm#fr_page=list&fr_pos=city&fr_no=35",0.25,"2017-12",1.5,"自动",35,43.3
187,"bmw","SUV","https://www.guazi.com/sh/d144ffb45881120cx.htm#fr_page=list&fr_pos=city&fr_no=36",4.13,"2016-03",2,"自动",29.5,49.9
188,"bmw","SUV","https://www.guazi.com/sh/70374f6d8434f9adx.htm#fr_page=list&fr_pos=city&fr_no=37",1.57,"2017-08",2,"自动",31,45.7
189,"bmw","SUV","https://www.guazi.com/sh/e0c46ad284558b0bx.htm#fr_page=list&fr_pos=city&fr_no=38",13.72,"2016-02",3,"自动",48.8,91
190,"bmw","SUV","https://www.guazi.com/sh/1c0e68c2c51e17e3x.htm#fr_page=list&fr_pos=city&fr_no=39",12,"2015-01",3,"自动",46,115.4
191,"bmw","SUV","https://www.guazi.com/sh/432ba2da1fe554d7x.htm#fr_page=list&fr_pos=city&fr_no=0",0.33,"2017-07",1.5,"自动",21.5,31
192,"bmw","SUV","https://www.guazi.com/sh/1df8b376102c22e1x.htm#fr_page=list&fr_pos=city&fr_no=1",8.9,"2014-11",3,"自动",44.6,109.6
193,"bmw","SUV","https://www.guazi.com/sh/4f9907d28373a5f1x.htm#fr_page=list&fr_pos=city&fr_no=2",4.33,"2013-07",2,"自动",23,52.9
194,"bmw","SUV","https://www.guazi.com/sh/6dbca7fc13d2d3fex.htm#fr_page=list&fr_pos=city&fr_no=3",13.81,"2012-06",2,"自动",11.5,43.3
195,"bmw","SUV","https://www.guazi.com/sh/960a8ee9df409d3bx.htm#fr_page=list&fr_pos=city&fr_no=4",6.75,"2013-07",2,"自动",11.8,30.9
196,"bmw","SUV","https://www.guazi.com/sh/d20b6e8ee209e989x.htm#fr_page=list&fr_pos=city&fr_no=5",3.76,"2015-08",2,"自动",15,30.9
197,"bmw","SUV","https://www.guazi.com/sh/568484f57f608b1fx.htm#fr_page=list&fr_pos=city&fr_no=6",4.41,"2014-06",2,"自动",14.5,36.8
198,"bmw","SUV","https://www.guazi.com/sh/ebcea8984e2859f6x.htm#fr_page=list&fr_pos=city&fr_no=7",0.71,"2018-01",1.5,"自动",24,33
199,"bmw","SUV","https://www.guazi.com/sh/87e0531ac85e6694x.htm#fr_page=list&fr_pos=city&fr_no=8",9.79,"2010-02",2.5,"自动",11,63.1
200,"bmw","SUV","https://www.guazi.com/sh/dae2fd6dc6782e86x.htm#fr_page=list&fr_pos=city&fr_no=9",0.75,"2017-10",1.5,"自动",20.85,30.8
201,"benz","SUV","https://www.guazi.com/sh/205dfd0b11c01103x.htm#fr_page=list&fr_pos=city&fr_no=0",3.76,"2016-10",2,"自动",33.6,48.3
202,"benz","SUV","https://www.guazi.com/sh/a34df078594fdcc1x.htm#fr_page=list&fr_pos=city&fr_no=1",0.98,"2018-03",5.5,"自动",160,216.9
203,"benz","SUV","https://www.guazi.com/sh/fca59d0412334784x.htm#fr_page=list&fr_pos=city&fr_no=2",2.75,"2014-07",3,"自动",43.7,87.7
204,"benz","SUV","https://www.guazi.com/sh/634c5242ead14a71x.htm#fr_page=list&fr_pos=city&fr_no=3",6.03,"2015-08",3,"自动",46,92
205,"benz","SUV","https://www.guazi.com/sh/6c16f36ce1cc4805x.htm#fr_page=list&fr_pos=city&fr_no=4",2,"2016-10",2,"自动",32.5,62.7
206,"benz","SUV","https://www.guazi.com/sh/18423bc671100c32x.htm#fr_page=list&fr_pos=city&fr_no=5",8.95,"2017-06",5.5,"自动",139,197.3
207,"benz","SUV","https://www.guazi.com/sh/54d9ed6162895b3dx.htm#fr_page=list&fr_pos=city&fr_no=6",4.82,"2015-07",3,"自动",57,101.2
208,"benz","SUV","https://www.guazi.com/sh/0ee778ffd90154c6x.htm#fr_page=list&fr_pos=city&fr_no=7",1.62,"2017-12",2,"自动",35,43
209,"benz","SUV","https://www.guazi.com/sh/19f8ff4fb0e6d2a7x.htm#fr_page=list&fr_pos=city&fr_no=8",8.76,"2013-05",3.5,"自动",38.9,86.7
210,"benz","SUV","https://www.guazi.com/sh/7b50d6d2c643a474x.htm#fr_page=list&fr_pos=city&fr_no=9",5.03,"2016-01",3,"自动",27,47.5
211,"benz","SUV","https://www.guazi.com/sh/7792fedab5ecd067x.htm#fr_page=list&fr_pos=city&fr_no=10",11.53,"2013-08",5.5,"自动",72,233.2
212,"benz","SUV","https://www.guazi.com/sh/95018b8651eeb860x.htm#fr_page=list&fr_pos=city&fr_no=11",0.49,"2018-03",3,"自动",65.8,99.4
213,"benz","SUV","https://www.guazi.com/sh/589f2362582df8b1x.htm#fr_page=list&fr_pos=city&fr_no=12",9.48,"2015-01",3,"自动",25,60.6
214,"benz","SUV","https://www.guazi.com/sh/35613917f74b0fbbx.htm#fr_page=list&fr_pos=city&fr_no=13",1.76,"2018-03",1.6,"自动",23.1,29.5
215,"benz","SUV","https://www.guazi.com/sh/cb4ac3cd2d8d32bfx.htm#fr_page=list&fr_pos=city&fr_no=14",7.39,"2012-01",3,"自动",15,48.6
216,"benz","SUV","https://www.guazi.com/sh/032a6df0c6dec8e7x.htm#fr_page=list&fr_pos=city&fr_no=15",2.87,"2016-10",3,"自动",58,94.2
217,"benz","SUV","https://www.guazi.com/sh/bdf14efc1c293c20x.htm#fr_page=list&fr_pos=city&fr_no=16",7.53,"2015-12",3,"自动",71.8,114.8
218,"benz","SUV","https://www.guazi.com/sh/b2452b9b1b938a62x.htm#fr_page=list&fr_pos=city&fr_no=17",2.37,"2015-07",2,"自动",27.1,46.5
219,"benz","SUV","https://www.guazi.com/sh/1af8023b8a35da09x.htm#fr_page=list&fr_pos=city&fr_no=18",4.07,"2016-11",1.6,"自动",18.63,19.47
220,"benz","SUV","https://www.guazi.com/sh/12dc179240cb2ee8x.htm#fr_page=list&fr_pos=city&fr_no=19",2.55,"2017-09",2,"自动",37,48.3
221,"benz","SUV","https://www.guazi.com/sh/be128ee7f67fec54x.htm#fr_page=list&fr_pos=city&fr_no=20",8.69,"2013-08",3,"自动",18.8,52.6
222,"benz","SUV","https://www.guazi.com/sh/776f675e4eeeeb84x.htm#fr_page=list&fr_pos=city&fr_no=21",2.28,"2016-05",3,"自动",62,94.2
223,"benz","SUV","https://www.guazi.com/sh/b0eb80508b260f1bx.htm#fr_page=list&fr_pos=city&fr_no=22",0.61,"2017-11",2,"自动",42,53.8
224,"benz","SUV","https://www.guazi.com/sh/d0149f634e59030ax.htm#fr_page=list&fr_pos=city&fr_no=23",9.68,"2013-01",3.5,"自动",38,97.5
225,"benz","SUV","https://www.guazi.com/sh/22fdf6834b5e6523x.htm#fr_page=list&fr_pos=city&fr_no=24",5.89,"2016-05",3,"自动",56,89.2
226,"benz","SUV","https://www.guazi.com/sh/1f91450dbc38cd69x.htm#fr_page=list&fr_pos=city&fr_no=25",13.79,"2013-07",3.5,"自动",39,108.3
227,"benz","SUV","https://www.guazi.com/sh/72fcbd71cd3fe5e2x.htm#fr_page=list&fr_pos=city&fr_no=26",2.73,"2014-03",3,"自动",28.5,52.6
228,"benz","SUV","https://www.guazi.com/sh/a838cd7600499803x.htm#fr_page=list&fr_pos=city&fr_no=27",8.92,"2013-09",3,"自动",18.5,45.4
229,"benz","SUV","https://www.guazi.com/sh/6597c83c6d6fd6b4x.htm#fr_page=list&fr_pos=city&fr_no=28",1.52,"2018-04",2,"自动",41,48.5
230,"benz","SUV","https://www.guazi.com/sh/a8256b330fcb4568x.htm#fr_page=list&fr_pos=city&fr_no=29",4.5,"2013-02",5.5,"自动",164.9,249.4
231,"benz","SUV","https://www.guazi.com/sh/be1ab3f114ccfa17x.htm#fr_page=list&fr_pos=city&fr_no=30",6.52,"2015-01",3,"自动",55,99.4
232,"benz","SUV","https://www.guazi.com/sh/dec34a8729d1d923x.htm#fr_page=list&fr_pos=city&fr_no=31",12.69,"2012-05",3.5,"自动",35.8,97.5
233,"benz","SUV","https://www.guazi.com/sh/289c4eb96f6c44e1x.htm#fr_page=list&fr_pos=city&fr_no=32",0.62,"2018-08",1.6,"自动",25,29.3
234,"benz","SUV","https://www.guazi.com/sh/3adfe5819ae258bfx.htm#fr_page=list&fr_pos=city&fr_no=33",2.58,"2017-04",2,"自动",30,43.2
235,"benz","SUV","https://www.guazi.com/sh/33d7a57d00eaa906x.htm#fr_page=list&fr_pos=city&fr_no=34",4.52,"2016-04",3,"自动",65,101.2
236,"benz","SUV","https://www.guazi.com/sh/947177df24ed3c51x.htm#fr_page=list&fr_pos=city&fr_no=35",2.5,"2017-06",2,"自动",36,43
237,"benz","SUV","https://www.guazi.com/sh/04a2145c375cd1e0x.htm#fr_page=list&fr_pos=city&fr_no=36",12.3,"2013-01",3,"自动",19.88,45.4
238,"benz","SUV","https://www.guazi.com/sh/e5acb369315b75bbx.htm#fr_page=list&fr_pos=city&fr_no=37",11.76,"2015-01",3,"自动",24.5,52.6
239,"benz","SUV","https://www.guazi.com/sh/8a239573f468e5b8x.htm#fr_page=list&fr_pos=city&fr_no=38",8.37,"2014-01",3,"自动",46,87.7
240,"benz","SUV","https://www.guazi.com/sh/ab56a44c68ccae06x.htm#fr_page=list&fr_pos=city&fr_no=39",6.88,"2016-10",2,"自动",35,48.3
241,"benz","SUV","https://www.guazi.com/sh/3c7d9b6f98173157x.htm#fr_page=list&fr_pos=city&fr_no=0",0.83,"2018-02",1.6,"自动",24.2,31.6
242,"benz","SUV","https://www.guazi.com/sh/8b3a3b93576ae20cx.htm#fr_page=list&fr_pos=city&fr_no=1",0.73,"2018-03",2,"自动",25,34.9
243,"benz","SUV","https://www.guazi.com/sh/f8bdafa22963333ex.htm#fr_page=list&fr_pos=city&fr_no=2",6.89,"2015-05",2,"自动",25.12,43.2
244,"benz","SUV","https://www.guazi.com/sh/0930a0e5da1fd049x.htm#fr_page=list&fr_pos=city&fr_no=3",5.64,"2013-07",3,"自动",22.32,45.4
245,"benz","SUV","https://www.guazi.com/sh/14e261b3d1f056f7x.htm#fr_page=list&fr_pos=city&fr_no=4",7.22,"2014-05",3,"自动",50,87.7
246,"benz","SUV","https://www.guazi.com/sh/c8794d0ff2c05df4x.htm#fr_page=list&fr_pos=city&fr_no=5",4.69,"2015-05",5.5,"自动",73.7,206
247,"benz","SUV","https://www.guazi.com/sh/76bd4fffa5270973x.htm#fr_page=list&fr_pos=city&fr_no=6",9.21,"2016-01",4.7,"自动",73,173.5
248,"benz","SUV","https://www.guazi.com/sh/c41077061586785cx.htm#fr_page=list&fr_pos=city&fr_no=7",9.75,"2011-09",3.5,"自动",24.7,97.5
249,"benz","SUV","https://www.guazi.com/sh/300e2b89838752cbx.htm#fr_page=list&fr_pos=city&fr_no=8",12.76,"2012-06",3.5,"自动",36,97.5
250,"benz","SUV","https://www.guazi.com/sh/be62970ff17413b7x.htm#fr_page=list&fr_pos=city&fr_no=9",8.12,"2015-01",2,"自动",25,43.2
251,"rongwei","SUV","https://www.guazi.com/sh/fdd13ed136daae34x.htm#fr_page=list&fr_pos=city&fr_no=0",1.03,"2018-05",1.5,"自动",14.5,28.9
252,"rongwei","SUV","https://www.guazi.com/sh/e29e21a0b3ff33e8x.htm#fr_page=list&fr_pos=city&fr_no=1",10.09,"2013-06",1.8,"自动",4.88,24.1
253,"rongwei","SUV","https://www.guazi.com/sh/3ac4427c94bfbb86x.htm#fr_page=list&fr_pos=city&fr_no=2",4.31,"2017-09",1.5,"自动",9,15.1
254,"rongwei","SUV","https://www.guazi.com/sh/67727a84e97c6accx.htm#fr_page=list&fr_pos=city&fr_no=3",0.63,"2018-08",2,"自动",17,NA
255,"rongwei","SUV","https://www.guazi.com/sh/688a3cb163f89f54x.htm#fr_page=list&fr_pos=city&fr_no=4",0.54,"2018-06",1.5,"手动",7.87,13
256,"rongwei","SUV","https://www.guazi.com/sh/ac6830894d1f8131x.htm#fr_page=list&fr_pos=city&fr_no=5",2.75,"2017-07",1.5,"自动",14,31
257,"rongwei","SUV","https://www.guazi.com/sh/2ab0a76f07d6dbbdx.htm#fr_page=list&fr_pos=city&fr_no=6",0.05,"2018-11",1.5,"自动",21,31
258,"rongwei","SUV","https://www.guazi.com/sh/3e5cb662ec98ff6dx.htm#fr_page=list&fr_pos=city&fr_no=7",3.05,"2017-11",NA,NA,15.5,32.2
259,"rongwei","SUV","https://www.guazi.com/sh/1b283a0d74ffee66x.htm#fr_page=list&fr_pos=city&fr_no=8",1.41,"2017-08",1.5,"自动",9.9,16.2
260,"rongwei","SUV","https://www.guazi.com/sh/2e831f573b426c06x.htm#fr_page=list&fr_pos=city&fr_no=9",4.19,"2016-10",1.5,"手动",7.56,13
261,"rongwei","SUV","https://www.guazi.com/sh/55fbfd4cd30f780ax.htm#fr_page=list&fr_pos=city&fr_no=10",2.24,"2017-07",1.5,"自动",15.5,31
262,"rongwei","SUV","https://www.guazi.com/sh/e2219e0ac1a4934fx.htm#fr_page=list&fr_pos=city&fr_no=11",0.59,"2017-07",1.5,"自动",10.5,16.2
263,"rongwei","SUV","https://www.guazi.com/sh/c63728ea83533beex.htm#fr_page=list&fr_pos=city&fr_no=12",1.65,"2017-12",1.3,"自动",12,14.7
264,"rongwei","SUV","https://www.guazi.com/sh/c3fdc94287c15a56x.htm#fr_page=list&fr_pos=city&fr_no=13",1.83,"2017-11",1.5,"自动",15,31
265,"rongwei","SUV","https://www.guazi.com/sh/bd688fe195c95d31x.htm#fr_page=list&fr_pos=city&fr_no=14",0.93,"2018-01",1.5,"自动",11,15.6
266,"rongwei","SUV","https://www.guazi.com/sh/1f501ab679b13c21x.htm#fr_page=list&fr_pos=city&fr_no=15",3.91,"2017-06",1.5,"自动",15.2,31
267,"rongwei","SUV","https://www.guazi.com/sh/9ac534020ded8d6cx.htm#fr_page=list&fr_pos=city&fr_no=16",7.23,"2017-09",1.5,"自动",9,16.2
268,"rongwei","SUV","https://www.guazi.com/sh/946b4e81d143ced5x.htm#fr_page=list&fr_pos=city&fr_no=17",5.61,"2015-03",1.8,"自动",7.9,21.7
269,"rongwei","SUV","https://www.guazi.com/sh/bd0a45791a86929cx.htm#fr_page=list&fr_pos=city&fr_no=18",2.81,"2017-07",1.5,"自动",9.7,15.1
270,"rongwei","SUV","https://www.guazi.com/sh/f5b56f7839fe6b7bx.htm#fr_page=list&fr_pos=city&fr_no=19",0.99,"2018-09",1.5,"自动",21,28.9
271,"rongwei","SUV","https://www.guazi.com/sh/52e63954f5084c72x.htm#fr_page=list&fr_pos=city&fr_no=20",3.89,"2017-04",1.5,"自动",15,31
272,"rongwei","SUV","https://www.guazi.com/sh/c6939778a4da1343x.htm#fr_page=list&fr_pos=city&fr_no=21",0.77,"2018-06",1.5,"自动",18,31
273,"rongwei","SUV","https://www.guazi.com/sh/3676208fc70cc69ax.htm#fr_page=list&fr_pos=city&fr_no=22",3.32,"2017-07",2,"自动",11.8,20.3
274,"rongwei","SUV","https://www.guazi.com/sh/8f59030e70b3c882x.htm#fr_page=list&fr_pos=city&fr_no=23",0.36,"2018-08",1.5,"手动",8.24,13
275,"rongwei","SUV","https://www.guazi.com/sh/2ceec0be00b54cd7x.htm#fr_page=list&fr_pos=city&fr_no=24",13.61,"2014-08",1.8,"自动",5.2,21.7
276,"rongwei","SUV","https://www.guazi.com/sh/7d5ae486d520733dx.htm#fr_page=list&fr_pos=city&fr_no=25",3.04,"2014-10",1.8,"自动",6.86,21.7
277,"rongwei","SUV","https://www.guazi.com/sh/f61db20b9cd147c5x.htm#fr_page=list&fr_pos=city&fr_no=26",0.89,"2018-10",1.5,"自动",16.49,31
278,"rongwei","SUV","https://www.guazi.com/sh/56b8ee381febbca1x.htm#fr_page=list&fr_pos=city&fr_no=27",3.45,"2017-02",1.5,"自动",10.45,16.2
279,"rongwei","SUV","https://www.guazi.com/sh/05ce43a1cf2c5efax.htm#fr_page=list&fr_pos=city&fr_no=28",1.42,"2018-01",1.5,"自动",10.67,15.1
280,"rongwei","SUV","https://www.guazi.com/sh/0ddebc767da68b91x.htm#fr_page=list&fr_pos=city&fr_no=29",3.07,"2017-03",2,"自动",12,20.3
281,"rongwei","SUV","https://www.guazi.com/sh/f6af3b38447f23a0x.htm#fr_page=list&fr_pos=city&fr_no=30",1.22,"2016-11",1.5,"自动",9.5,16.2
282,"rongwei","SUV","https://www.guazi.com/sh/4d08442b4e82ff9fx.htm#fr_page=list&fr_pos=city&fr_no=31",1.63,"2018-06",NA,NA,16.5,32.2
283,"rongwei","SUV","https://www.guazi.com/sh/bce00351fd5c639bx.htm#fr_page=list&fr_pos=city&fr_no=32",10.61,"2013-07",1.8,"自动",5,24.1
284,"rongwei","SUV","https://www.guazi.com/sh/5269db0ad3f99129x.htm#fr_page=list&fr_pos=city&fr_no=33",7.48,"2012-11",1.8,"自动",5,24.1
285,"rongwei","SUV","https://www.guazi.com/sh/56d3a00126167ef7x.htm#fr_page=list&fr_pos=city&fr_no=34",0.75,"2018-03",1.5,"自动",12,17.2
286,"rongwei","SUV","https://www.guazi.com/sh/3616af0f14c8edabx.htm#fr_page=list&fr_pos=city&fr_no=35",1.37,"2018-03",1.5,"自动",16,25.2
287,"rongwei","SUV","https://www.guazi.com/sh/c42da1933a27e6a5x.htm#fr_page=list&fr_pos=city&fr_no=36",1.26,"2018-01",NA,NA,17,30.6
288,"rongwei","SUV","https://www.guazi.com/sh/2002276c848fcbfax.htm#fr_page=list&fr_pos=city&fr_no=37",4.87,"2016-11",1.5,"自动",9.5,16.2
289,"rongwei","SUV","https://www.guazi.com/sh/4740d0709583016ax.htm#fr_page=list&fr_pos=city&fr_no=38",0.16,"2018-11",1.5,"自动",19,31
290,"rongwei","SUV","https://www.guazi.com/sh/63433a926a0af4a0x.htm#fr_page=list&fr_pos=city&fr_no=39",8.98,"2012-06",1.8,"自动",4.8,23.8
291,"rongwei","SUV","https://www.guazi.com/sh/3faa4ad7551d6c92x.htm#fr_page=list&fr_pos=city&fr_no=0",0.92,"2017-12",1.5,"自动",18,31
292,"rongwei","SUV","https://www.guazi.com/sh/4a0e855404795c47x.htm#fr_page=list&fr_pos=city&fr_no=1",0.9,"2018-04",1.5,"自动",22,31
293,"rongwei","SUV","https://www.guazi.com/sh/c2b73e64afaf0c82x.htm#fr_page=list&fr_pos=city&fr_no=2",2.17,"2018-03",1.5,"自动",16.68,31
294,"rongwei","SUV","https://www.guazi.com/sh/78e67475e7c140b7x.htm#fr_page=list&fr_pos=city&fr_no=3",0.48,"2018-05",1.5,"自动",18,31
295,"rongwei","SUV","https://www.guazi.com/sh/e6eb86c03fb2deb5x.htm#fr_page=list&fr_pos=city&fr_no=4",3.53,"2017-07",1.5,"手动",9,13
296,"rongwei","SUV","https://www.guazi.com/sh/2725c311b1d06177x.htm#fr_page=list&fr_pos=city&fr_no=5",4.05,"2014-04",1.8,"自动",6.5,20.3
297,"rongwei","SUV","https://www.guazi.com/sh/4378f1cc2eb3d33dx.htm#fr_page=list&fr_pos=city&fr_no=6",1.11,"2018-03",1.5,"手动",9.8,13
298,"rongwei","SUV","https://www.guazi.com/sh/eb3aa1f7e4045f88x.htm#fr_page=list&fr_pos=city&fr_no=7",5.45,"2017-03",1.5,"自动",10,15.1
299,"rongwei","SUV","https://www.guazi.com/sh/0f7f75537fe01da4x.htm#fr_page=list&fr_pos=city&fr_no=8",1.82,"2018-02",1.5,"手动",8.24,13
300,"rongwei","SUV","https://www.guazi.com/sh/f6f0753c8beac35ex.htm#fr_page=list&fr_pos=city&fr_no=9",5.23,"2016-09",2,"自动",10.45,18.1
301,"audi","SUV","https://www.guazi.com/sh/ee9d25de14843f6ax.htm#fr_page=list&fr_pos=city&fr_no=0",11.81,"2011-09",2,"自动",12.9,46
302,"audi","SUV","https://www.guazi.com/sh/a08056dc83739665x.htm#fr_page=list&fr_pos=city&fr_no=1",2.91,"2014-09",2,"自动",18.11,46.4
303,"audi","SUV","https://www.guazi.com/sh/c2e751aee371f05fx.htm#fr_page=list&fr_pos=city&fr_no=2",1.19,"2018-02",2,"自动",32,46.4
304,"audi","SUV","https://www.guazi.com/sh/cf17157ce6865093x.htm#fr_page=list&fr_pos=city&fr_no=3",1.41,"2017-06",2,"自动",26,46.4
305,"audi","SUV","https://www.guazi.com/sh/1b06370d4fdae12dx.htm#fr_page=list&fr_pos=city&fr_no=4",0.31,"2018-02",2,"自动",31.52,43.4
306,"audi","SUV","https://www.guazi.com/sh/1c82006f363f0497x.htm#fr_page=list&fr_pos=city&fr_no=5",12,"2013-07",3,"自动",28.88,120.1
307,"audi","SUV","https://www.guazi.com/sh/ec177e9852e0c8ddx.htm#fr_page=list&fr_pos=city&fr_no=6",1.89,"2018-01",2,"自动",29.5,43.4
308,"audi","SUV","https://www.guazi.com/sh/2ee0ea4983874ccfx.htm#fr_page=list&fr_pos=city&fr_no=7",7.44,"2014-04",2,"自动",20.2,46.4
309,"audi","SUV","https://www.guazi.com/sh/f28d0563f4899827x.htm#fr_page=list&fr_pos=city&fr_no=8",9.52,"2014-01",3,"自动",31.8,89.8
310,"audi","SUV","https://www.guazi.com/sh/f0d8620bb99bd3fex.htm#fr_page=list&fr_pos=city&fr_no=9",6.45,"2015-08",3,"自动",25,63.8
311,"audi","SUV","https://www.guazi.com/sh/8ca1d334dd158a8ax.htm#fr_page=list&fr_pos=city&fr_no=10",7.04,"2013-10",2,"自动",19,46.4
312,"audi","SUV","https://www.guazi.com/sh/ce495f73bfec429ax.htm#fr_page=list&fr_pos=city&fr_no=11",10.82,"2011-11",2,"自动",15.2,46
313,"audi","SUV","https://www.guazi.com/sh/f003343ad3734859x.htm#fr_page=list&fr_pos=city&fr_no=12",6.22,"2015-06",2,"自动",22,42.1
314,"audi","SUV","https://www.guazi.com/sh/a02f3476435eb2c9x.htm#fr_page=list&fr_pos=city&fr_no=13",10.67,"2015-09",3,"自动",43.5,97.4
315,"audi","SUV","https://www.guazi.com/sh/3598f87e8b237103x.htm#fr_page=list&fr_pos=city&fr_no=14",2.95,"2014-02",2,"自动",20,52.3
316,"audi","SUV","https://www.guazi.com/sh/d2f1e613f5b42bbdx.htm#fr_page=list&fr_pos=city&fr_no=15",8.47,"2013-06",2,"自动",19,46.4
317,"audi","SUV","https://www.guazi.com/sh/cca212659d51ca11x.htm#fr_page=list&fr_pos=city&fr_no=16",2.28,"2017-01",3,"自动",57,98.8
318,"audi","SUV","https://www.guazi.com/sh/d1a19fab94ce6163x.htm#fr_page=list&fr_pos=city&fr_no=17",4.13,"2015-10",2,"自动",26.1,46.8
319,"audi","SUV","https://www.guazi.com/sh/865067e062d48438x.htm#fr_page=list&fr_pos=city&fr_no=18",0.25,"2018-07",1.4,"自动",18.35,26.8
320,"audi","SUV","https://www.guazi.com/sh/c871d224b7386833x.htm#fr_page=list&fr_pos=city&fr_no=19",6.23,"2012-08",2,"自动",16.71,46.4
321,"audi","SUV","https://www.guazi.com/sh/16950906d05c21c5x.htm#fr_page=list&fr_pos=city&fr_no=20",9.01,"2011-09",2,"自动",15.7,46
322,"audi","SUV","https://www.guazi.com/sh/0bec40f08b1d530dx.htm#fr_page=list&fr_pos=city&fr_no=21",9.4,"2012-11",3,"自动",28,95.6
323,"audi","SUV","https://www.guazi.com/sh/2c1c38875cea1286x.htm#fr_page=list&fr_pos=city&fr_no=22",4.22,"2018-02",2,"自动",29,46.4
324,"audi","SUV","https://www.guazi.com/sh/78fdcb1a90ba71e4x.htm#fr_page=list&fr_pos=city&fr_no=23",3.85,"2014-01",2,"自动",20.67,20.78
325,"audi","SUV","https://www.guazi.com/sh/04db236ac4804e06x.htm#fr_page=list&fr_pos=city&fr_no=24",1.93,"2017-01",2,"自动",21.28,35.6
326,"audi","SUV","https://www.guazi.com/sh/50f3b53b2ce9ebb7x.htm#fr_page=list&fr_pos=city&fr_no=25",4.44,"2011-05",2,"自动",17,51.6
327,"audi","SUV","https://www.guazi.com/sh/f9fad0e26bd6f2d1x.htm#fr_page=list&fr_pos=city&fr_no=26",6.84,"2015-07",2,"自动",14.53,36.2
